word_id,language_id,word,noun_meaning,word_note,example_sentences,parent_language_id,verb_meaning,adj_meaning,adv_meaning,pron_meaning,part_meaning,interj_meaning,conj_meaning,noun_sentence_examples,verb_sentence_examples,adj_sentence_examples,adv_sentence_examples,pron_sentence_examples,interj_sentence_examples,part_sentence_examples,conj_sentence_examples,word_type,adp_meaning,affix_meaning,noun_word_forms,verb_word_forms,adj_word_forms,adv_word_forms,adp_word_forms,pron_word_forms,part_word_forms,interj_word_forms,conj_word_forms,affix_word_forms,noun_word_categories,verb_word_categories,adj_word_categories,adv_word_categories,adp_word_categories,conj_word_categories,pron_word_categories,interj_word_categories,affix_word_categories,part_word_categories,ipa,adp_sentence_examples,date_added,date_edited,made_by,edited_by,tags,variant_of,clitic_word_forms,clitic_meaning,clitic_word_categories,inflection,thesaurus,num_meaning,num_word_forms,num_word_categories
1751413755925,1750887687247,alamon,"[""flock"",""herd"",""movable property""]",,,,,,,,,,,,,,,,,,,word,,,"[{""name"":""nominative singular"",""type"":""noun"",""word"":""alamon""},{""name"":""accusative singular"",""type"":""noun"",""word"":""alamon""},{""name"":""genitive singular"",""type"":""noun"",""word"":""alamos""},{""name"":""dative singular"",""type"":""noun"",""word"":""alamoi""},{""name"":""locative singular"",""type"":""noun"",""word"":""alamoi""},{""name"":""ablative singular"",""type"":""noun"",""word"":""alamoχ""},{""name"":""instrumental singular"",""type"":""noun"",""word"":""alamoχ""},{""name"":""nominative plural"",""type"":""noun"",""word"":""alama""},{""name"":""accusative plural"",""type"":""noun"",""word"":""alama""},{""name"":""genitive plural"",""type"":""noun"",""word"":""alaman""},{""name"":""dative plural"",""type"":""noun"",""word"":""alamob""},{""name"":""locative plural"",""type"":""noun"",""word"":""alamob""},{""name"":""ablative plural"",""type"":""noun"",""word"":""alamob""},{""name"":""instrumental plural"",""type"":""noun"",""word"":""alamob""}]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,,2025-07-01 23:49:15.925+00,,1750886914642,,[],,[],,[],,,,,
1751413880624,1750887687247,albyon,"[""world""]",,,,,,,,,,,,,,,,,,,word,,,"[{""name"":""nominative singular"",""type"":""noun"",""word"":""albyon""},{""name"":""accusative singular"",""type"":""noun"",""word"":""albyon""},{""name"":""genitive singular"",""type"":""noun"",""word"":""albyos""},{""name"":""dative singular"",""type"":""noun"",""word"":""albyoi""},{""name"":""locative singular"",""type"":""noun"",""word"":""albyoi""},{""name"":""ablative singular"",""type"":""noun"",""word"":""albyoχ""},{""name"":""instrumental singular"",""type"":""noun"",""word"":""albyoχ""},{""name"":""nominative plural"",""type"":""noun"",""word"":""albya""},{""name"":""accusative plural"",""type"":""noun"",""word"":""albya""},{""name"":""genitive plural"",""type"":""noun"",""word"":""albyan""},{""name"":""dative plural"",""type"":""noun"",""word"":""albyob""},{""name"":""locative plural"",""type"":""noun"",""word"":""albyob""},{""name"":""ablative plural"",""type"":""noun"",""word"":""albyob""},{""name"":""instrumental plural"",""type"":""noun"",""word"":""albyob""}]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,,2025-07-01 23:51:20.624+00,,1750886914642,,[],,[],,[],,,,,
1751414116274,1750887687247,ald,,,,,,"[""high"",""tall""]",,,,,,,,,,,,,,word,,,"[{""name"":""nominative singular"",""type"":""noun"",""word"":""albyon""},{""name"":""accusative singular"",""type"":""noun"",""word"":""albyon""},{""name"":""genitive singular"",""type"":""noun"",""word"":""albyos""},{""name"":""dative singular"",""type"":""noun"",""word"":""albyoi""},{""name"":""locative singular"",""type"":""noun"",""word"":""albyoi""},{""name"":""ablative singular"",""type"":""noun"",""word"":""albyoχ""},{""name"":""instrumental singular"",""type"":""noun"",""word"":""albyoχ""},{""name"":""nominative plural"",""type"":""noun"",""word"":""albya""},{""name"":""accusative plural"",""type"":""noun"",""word"":""albya""},{""name"":""genitive plural"",""type"":""noun"",""word"":""albyan""},{""name"":""dative plural"",""type"":""noun"",""word"":""albyob""},{""name"":""locative plural"",""type"":""noun"",""word"":""albyob""},{""name"":""ablative plural"",""type"":""noun"",""word"":""albyob""},{""name"":""instrumental plural"",""type"":""noun"",""word"":""albyob""}]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,,2025-07-01 23:55:16.274+00,,1750886914642,,[],,[],,[],,,,,
1751414194452,1750887687247,aldon,"[""height"",""cliff""]",,,,,,,,,,,,,,,,,,,word,,,"[{""name"":""nominative singular"",""type"":""noun"",""word"":""aldon""},{""name"":""accusative singular"",""type"":""noun"",""word"":""aldon""},{""name"":""genitive singular"",""type"":""noun"",""word"":""aldos""},{""name"":""dative singular"",""type"":""noun"",""word"":""aldoi""},{""name"":""locative singular"",""type"":""noun"",""word"":""aldoi""},{""name"":""ablative singular"",""type"":""noun"",""word"":""aldoχ""},{""name"":""instrumental singular"",""type"":""noun"",""word"":""aldoχ""},{""name"":""nominative plural"",""type"":""noun"",""word"":""alda""},{""name"":""accusative plural"",""type"":""noun"",""word"":""alda""},{""name"":""genitive plural"",""type"":""noun"",""word"":""aldan""},{""name"":""dative plural"",""type"":""noun"",""word"":""aldob""},{""name"":""locative plural"",""type"":""noun"",""word"":""aldob""},{""name"":""ablative plural"",""type"":""noun"",""word"":""aldob""},{""name"":""instrumental plural"",""type"":""noun"",""word"":""aldob""}]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,,2025-07-01 23:56:34.452+00,,1750886914642,,[],,[],,[],,,,,
1751414331206,1750887687247,ambaktos,"[""servant"",""vassal""]",,,,,,,,,,,,,,,,,,,word,,,"[{""name"":""nominative singular"",""type"":""noun"",""word"":""ambaktos""},{""name"":""accusative singular"",""type"":""noun"",""word"":""ambakton""},{""name"":""genitive singular"",""type"":""noun"",""word"":""ambaktis""},{""name"":""dative singular"",""type"":""noun"",""word"":""ambaktoi""},{""name"":""locative singular"",""type"":""noun"",""word"":""ambaktoi""},{""name"":""ablative singular"",""type"":""noun"",""word"":""ambaktoχ""},{""name"":""instrumental singular"",""type"":""noun"",""word"":""ambaktoχ""},{""name"":""nominative plural"",""type"":""noun"",""word"":""ambaktoi""},{""name"":""accusative plural"",""type"":""noun"",""word"":""ambakton""},{""name"":""genitive plural"",""type"":""noun"",""word"":""ambakton""},{""name"":""dative plural"",""type"":""noun"",""word"":""ambaktob""},{""name"":""locative plural"",""type"":""noun"",""word"":""ambaktob""},{""name"":""ablative plural"",""type"":""noun"",""word"":""ambaktob""},{""name"":""instrumental plural"",""type"":""noun"",""word"":""ambaktob""}]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,,2025-07-01 23:58:51.206+00,,1750886914642,,[],,[],,[],,,,,
1751414513366,1750887687247,onɡʷon,"[""fat"",""butter"",""ointment""]",,,,,,,,,,,,,,,,,,,word,,,"[{""name"":""nominative singular"",""type"":""noun"",""word"":""onɡʷon""},{""name"":""accusative singular"",""type"":""noun"",""word"":""onɡʷon""},{""name"":""genitive singular"",""type"":""noun"",""word"":""onɡʷos""},{""name"":""dative singular"",""type"":""noun"",""word"":""onɡʷoi""},{""name"":""locative singular"",""type"":""noun"",""word"":""onɡʷoi""},{""name"":""ablative singular"",""type"":""noun"",""word"":""onɡʷoχ""},{""name"":""instrumental singular"",""type"":""noun"",""word"":""onɡʷoχ""},{""name"":""nominative plural"",""type"":""noun"",""word"":""onɡʷa""},{""name"":""accusative plural"",""type"":""noun"",""word"":""onɡʷa""},{""name"":""genitive plural"",""type"":""noun"",""word"":""onɡʷan""},{""name"":""dative plural"",""type"":""noun"",""word"":""onɡʷob""},{""name"":""locative plural"",""type"":""noun"",""word"":""onɡʷob""},{""name"":""ablative plural"",""type"":""noun"",""word"":""onɡʷob""},{""name"":""instrumental plural"",""type"":""noun"",""word"":""onɡʷob""}]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,,2025-07-02 00:01:53.366+00,,1750886914642,,[],,[],,[],,,,,
1751414604085,1750887687247,ambi,,,,,,,,,"[""around"",""about"",""on either side of"",""in exchange for""]",,,[],[],[],[],[],[],[],[],word,,,"[{""name"":""nominative singular"",""type"":""noun"",""word"":""onɡʷon""},{""name"":""accusative singular"",""type"":""noun"",""word"":""onɡʷon""},{""name"":""genitive singular"",""type"":""noun"",""word"":""onɡʷos""},{""name"":""dative singular"",""type"":""noun"",""word"":""onɡʷoi""},{""name"":""locative singular"",""type"":""noun"",""word"":""onɡʷoi""},{""name"":""ablative singular"",""type"":""noun"",""word"":""onɡʷoχ""},{""name"":""instrumental singular"",""type"":""noun"",""word"":""onɡʷoχ""},{""name"":""nominative plural"",""type"":""noun"",""word"":""onɡʷa""},{""name"":""accusative plural"",""type"":""noun"",""word"":""onɡʷa""},{""name"":""genitive plural"",""type"":""noun"",""word"":""onɡʷan""},{""name"":""dative plural"",""type"":""noun"",""word"":""onɡʷob""},{""name"":""locative plural"",""type"":""noun"",""word"":""onɡʷob""},{""name"":""ablative plural"",""type"":""noun"",""word"":""onɡʷob""},{""name"":""instrumental plural"",""type"":""noun"",""word"":""onɡʷob""}]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,[],2025-07-02 00:03:24.085+00,2025-07-02 18:23:58.316+00,1750886914642,1750886914642,[],,[],,[],"<figure class=""table"" style=""width:100%;""><table class=""ck-table-resized""><colgroup><col style=""width:52.92%;""><col style=""width:47.08%;""></colgroup><tbody><tr><td>1st sing.</td><td>ambin</td></tr><tr><td>2nd sing.</td><td>ambit</td></tr><tr><td>3rd sing. m. &amp; 3rd pl.</td><td>ambiz</td></tr><tr><td>3rd sing. f.</td><td>ambyá</td></tr><tr><td>3rd sing. n.</td><td>abðí</td></tr><tr><td>1st pl.</td><td>abní</td></tr><tr><td>2nd pl.</td><td>ambyú</td></tr></tbody></table></figure>",,,,
1751414749632,1750887687247,noblis,"[""navel""]",,,,,,,,,,,,,,,,,,,word,,,"[{""name"":""nominative singular"",""type"":""noun"",""word"":""noblis""},{""name"":""accusative singular"",""type"":""noun"",""word"":""noblin""},{""name"":""genitive singular"",""type"":""noun"",""word"":""noblyós""},{""name"":""dative singular"",""type"":""noun"",""word"":""nobli""},{""name"":""locative singular"",""type"":""noun"",""word"":""nobli""},{""name"":""ablative singular"",""type"":""noun"",""word"":""nobliχ""},{""name"":""instrumental singular"",""type"":""noun"",""word"":""nobliχ""},{""name"":""nominative plural"",""type"":""noun"",""word"":""noblyes""},{""name"":""accusative plural"",""type"":""noun"",""word"":""noblyan""},{""name"":""genitive plural"",""type"":""noun"",""word"":""noblyan""},{""name"":""dative plural"",""type"":""noun"",""word"":""noblib""},{""name"":""locative plural"",""type"":""noun"",""word"":""noblib""},{""name"":""ablative plural"",""type"":""noun"",""word"":""noblib""},{""name"":""instrumental plural"",""type"":""noun"",""word"":""noblib""}]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,,2025-07-02 00:05:49.632+00,,1750886914642,,[],,[],,[],,,,,
1751414884901,1750887687247,amon,"[""time"",""moment""]",,,,,,,,,,,,,,,,,,,word,,,"[{""name"":""nominative singular"",""type"":""noun"",""word"":""amon""},{""name"":""accusative singular"",""type"":""noun"",""word"":""amon""},{""name"":""genitive singular"",""type"":""noun"",""word"":""amos""},{""name"":""dative singular"",""type"":""noun"",""word"":""amoi""},{""name"":""locative singular"",""type"":""noun"",""word"":""amoi""},{""name"":""ablative singular"",""type"":""noun"",""word"":""amoχ""},{""name"":""instrumental singular"",""type"":""noun"",""word"":""amoχ""},{""name"":""nominative plural"",""type"":""noun"",""word"":""amya""},{""name"":""accusative plural"",""type"":""noun"",""word"":""amya""},{""name"":""genitive plural"",""type"":""noun"",""word"":""amyan""},{""name"":""dative plural"",""type"":""noun"",""word"":""amob""},{""name"":""locative plural"",""type"":""noun"",""word"":""amob""},{""name"":""ablative plural"",""type"":""noun"",""word"":""amob""},{""name"":""instrumental plural"",""type"":""noun"",""word"":""amob""}]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,,2025-07-02 00:08:04.901+00,,1750886914642,,[],,[],,[],,,,,
1751414989701,1750887687247,anumon,"[""spirit"",""breath"",""soul""]",,,,,,,,,,,,,,,,,,,word,,,"[{""name"":""nominative singular"",""type"":""noun"",""word"":""anumon""},{""name"":""accusative singular"",""type"":""noun"",""word"":""anumon""},{""name"":""genitive singular"",""type"":""noun"",""word"":""anumos""},{""name"":""dative singular"",""type"":""noun"",""word"":""anumoi""},{""name"":""locative singular"",""type"":""noun"",""word"":""anumoi""},{""name"":""ablative singular"",""type"":""noun"",""word"":""anumoχ""},{""name"":""instrumental singular"",""type"":""noun"",""word"":""anumoχ""},{""name"":""nominative plural"",""type"":""noun"",""word"":""anuma""},{""name"":""accusative plural"",""type"":""noun"",""word"":""anuma""},{""name"":""genitive plural"",""type"":""noun"",""word"":""anuman""},{""name"":""dative plural"",""type"":""noun"",""word"":""anumob""},{""name"":""locative plural"",""type"":""noun"",""word"":""anumob""},{""name"":""ablative plural"",""type"":""noun"",""word"":""anumob""},{""name"":""instrumental plural"",""type"":""noun"",""word"":""anumob""}]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,,2025-07-02 00:09:49.701+00,,1750886914642,,[],,[],,[],,,,,
1751415064219,1750887687247,anuðlon,"[""breath""]",,,,,,,,,,,,,,,,,,,word,,,"[{""name"":""nominative singular"",""type"":""noun"",""word"":""anuðlon""},{""name"":""accusative singular"",""type"":""noun"",""word"":""anuðlon""},{""name"":""genitive singular"",""type"":""noun"",""word"":""anuðlos""},{""name"":""dative singular"",""type"":""noun"",""word"":""anuðloi""},{""name"":""locative singular"",""type"":""noun"",""word"":""anuðloi""},{""name"":""ablative singular"",""type"":""noun"",""word"":""anuðloχ""},{""name"":""instrumental singular"",""type"":""noun"",""word"":""anuðloχ""},{""name"":""nominative plural"",""type"":""noun"",""word"":""anuðla""},{""name"":""accusative plural"",""type"":""noun"",""word"":""anuðla""},{""name"":""genitive plural"",""type"":""noun"",""word"":""anuðlan""},{""name"":""dative plural"",""type"":""noun"",""word"":""anuðlob""},{""name"":""locative plural"",""type"":""noun"",""word"":""anuðlob""},{""name"":""ablative plural"",""type"":""noun"",""word"":""anuðlob""},{""name"":""instrumental plural"",""type"":""noun"",""word"":""anuðlob""}]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,,2025-07-02 00:11:04.219+00,,1750886914642,,[],,[],,[],,,,,
1751415290880,1750887687247,ʉnɣu,"[""nail""]",,,,,,,,,,,,,,,,,,,word,,,"[{""name"":""nominative singular"",""type"":""noun"",""word"":""ʉnɣu""},{""name"":""accusative singular"",""type"":""noun"",""word"":""ʉnɣun""},{""name"":""genitive singular"",""type"":""noun"",""word"":""ʉnɣwís""},{""name"":""dative singular"",""type"":""noun"",""word"":""ʉnɣwói""},{""name"":""locative singular"",""type"":""noun"",""word"":""ʉnɣwói""},{""name"":""ablative singular"",""type"":""noun"",""word"":""ʉniwóχ""},{""name"":""instrumental singular"",""type"":""noun"",""word"":""ʉniwóχ""},{""name"":""nominative plural"",""type"":""noun"",""word"":""ʉnɣwoi""},{""name"":""accusative plural"",""type"":""noun"",""word"":""ʉnɣwon""},{""name"":""genitive plural"",""type"":""noun"",""word"":""ʉnɣwon""},{""name"":""dative plural"",""type"":""noun"",""word"":""ʉnɣub""},{""name"":""locative plural"",""type"":""noun"",""word"":""ʉnɣub""},{""name"":""ablative plural"",""type"":""noun"",""word"":""ʉnɣub""},{""name"":""instrumental plural"",""type"":""noun"",""word"":""ʉnɣub""}]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,,2025-07-02 00:14:50.88+00,,1750886914642,,[],,[],,[],,,,,
1751415320742,1750887687247,angu,,,,,,"[""tight"",""narrow""]",,,,,,,,,,,,,,word,,,"[{""name"":""nominative singular"",""type"":""noun"",""word"":""ʉnɣu""},{""name"":""accusative singular"",""type"":""noun"",""word"":""ʉnɣun""},{""name"":""genitive singular"",""type"":""noun"",""word"":""ʉnɣwís""},{""name"":""dative singular"",""type"":""noun"",""word"":""ʉnɣwói""},{""name"":""locative singular"",""type"":""noun"",""word"":""ʉnɣwói""},{""name"":""ablative singular"",""type"":""noun"",""word"":""ʉniwóχ""},{""name"":""instrumental singular"",""type"":""noun"",""word"":""ʉniwóχ""},{""name"":""nominative plural"",""type"":""noun"",""word"":""ʉnɣwoi""},{""name"":""accusative plural"",""type"":""noun"",""word"":""ʉnɣwon""},{""name"":""genitive plural"",""type"":""noun"",""word"":""ʉnɣwon""},{""name"":""dative plural"",""type"":""noun"",""word"":""ʉnɣub""},{""name"":""locative plural"",""type"":""noun"",""word"":""ʉnɣub""},{""name"":""ablative plural"",""type"":""noun"",""word"":""ʉnɣub""},{""name"":""instrumental plural"",""type"":""noun"",""word"":""ʉnɣub""}]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,,2025-07-02 00:15:20.742+00,,1750886914642,,[],,[],,[],,,,,
1751415454683,1750887687247,neχu,"[""death"",""corpse""]",,,,,,,,,,,,,,,,,,,word,,,"[{""name"":""nominative singular"",""type"":""noun"",""word"":""neχu""},{""name"":""accusative singular"",""type"":""noun"",""word"":""neχun""},{""name"":""genitive singular"",""type"":""noun"",""word"":""neχwís""},{""name"":""dative singular"",""type"":""noun"",""word"":""neχwói""},{""name"":""locative singular"",""type"":""noun"",""word"":""neχwói""},{""name"":""ablative singular"",""type"":""noun"",""word"":""nekuχ""},{""name"":""instrumental singular"",""type"":""noun"",""word"":""nekuχ""},{""name"":""nominative plural"",""type"":""noun"",""word"":""neχwoi""},{""name"":""accusative plural"",""type"":""noun"",""word"":""neχwon""},{""name"":""genitive plural"",""type"":""noun"",""word"":""neχwon""},{""name"":""dative plural"",""type"":""noun"",""word"":""neχub""},{""name"":""locative plural"",""type"":""noun"",""word"":""neχub""},{""name"":""ablative plural"",""type"":""noun"",""word"":""neχub""},{""name"":""instrumental plural"",""type"":""noun"",""word"":""neχub""}]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,,2025-07-02 00:17:34.683+00,,1750886914642,,[],,[],,[],,,,,
1751442930778,1750032179135,in,,,,,,,,,,,"[""and""]",,,,,,,,,word,,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],ɜn,,2025-07-02 07:55:30.778+00,,1745767579287,,"[{""tag"":""Native"",""name"":""Origins""},{""tag"":""Germanic"",""name"":""Deep Origins""},{""tag"":""Inherited from Middle Scots"",""name"":""Immediate Origin""}]",,[],,[],,,,,
1751444897636,1750032179135,tijm,"[""time"",""instance""]",,,,,,,,,,,,,,,,,,,word,,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],tʰɜ́i̯m̩,,2025-07-02 08:28:17.636+00,,1745767579287,,"[{""tag"":""Native"",""name"":""Origins""},{""tag"":""Germanic"",""name"":""Deep Origins""},{""tag"":""Inherited from Middle Scots"",""name"":""Immediate Origin""}]",,[],,[],,,,,
1751444979421,1750032179135,giðmn,"[""husband"",""master""]",,,,,,,,,,,,,,,,,,,word,,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],gɜ́ðmǹ̩,,2025-07-02 08:29:39.421+00,,1745767579287,,"[{""tag"":""Native"",""name"":""Origins""},{""tag"":""Germanic"",""name"":""Deep Origins""},{""tag"":""Inherited from Middle Scots"",""name"":""Immediate Origin""}]",,[],,[],,,,,
1751445005418,1750032179135,bóde,"[""person"",""human""]",,,,,,,,,,,[],[],[],[],[],[],[],[],word,,,"[{""name"":""plural"",""type"":""noun"",""word"":""bódís, fóch""}]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],búdeː,[],2025-07-02 08:30:05.418+00,2025-07-07 19:10:23.907+00,1745767579287,1745767579287,"[{""tag"":""Native"",""name"":""Origins""},{""tag"":""Germanic"",""name"":""Deep Origins""},{""tag"":""Inherited from Middle Scots"",""name"":""Immediate Origin""}]",,[],,[],,"{""substantiality"":{""bool"":true,""name"":""substantiality"",""number"":3}}",,,
1751445070857,1750032179135,erse,,,,,,,"[""too"",""overly"",""excessively"",""really"",""very"",""massively""]",,,,,,,,,,,,,word,,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],eːrʂeː,,2025-07-02 08:31:10.857+00,,1745767579287,,"[{""tag"":""Native"",""name"":""Origins""},{""tag"":""Germanic"",""name"":""Deep Origins""},{""tag"":""Inherited from Middle Scots"",""name"":""Immediate Origin""}]",,[],,[],,,,,
1751445128201,1750032179135,bauing,,,,,"[""excel"",""outdo"",""surpass"",""make a sudden movement""]","[""fell"",""cruel"",""violent"",""ferocious"",""fierce""]",,,,,,[],[],[],[],[],[],[],[],word,,,[],"[{""name"":""infinitive"",""type"":""verb"",""word"":""qebhauing""},{""name"":""participle"",""type"":""verb"",""word"":""bangn""},{""name"":""past"",""type"":""verb"",""word"":""bangiq""}]","[{""name"":""comparative"",""type"":""adj"",""word"":""bangur""},{""name"":""superlative"",""type"":""adj"",""word"":""bangist""}]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],báɘ̀ŋ̩,[],2025-07-02 08:32:08.201+00,2025-07-04 10:38:27.207+00,1745767579287,1745767579287,"[{""tag"":""Native"",""name"":""Origins""},{""tag"":""Germanic"",""name"":""Deep Origins""},{""tag"":""Inherited from Middle Scots"",""name"":""Immediate Origin""}]",,[],,[],,,,,
1751445154518,1750032179135,en,"[""end""]",,,,,,,,,,,,,,,,,,,word,,,[],[],"[{""name"":""comparative"",""type"":""adj"",""word"":""bangur""},{""name"":""superlative"",""type"":""adj"",""word"":""bangist""}]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],éèn̩,,2025-07-02 08:32:34.518+00,,1745767579287,,"[{""tag"":""Native"",""name"":""Origins""},{""tag"":""Germanic"",""name"":""Deep Origins""},{""tag"":""Inherited from Middle Scots"",""name"":""Immediate Origin""}]",,[],,[],,,,,
1751445190461,1750032179135,ioca,,,,,,"[""each"",""every""]",,,,,,[],[],[],[],[],[],[],[],word,,,[],[],"[{""name"":""comparative"",""type"":""adj"",""word"":""""},{""name"":""superlative"",""type"":""adj"",""word"":""""}]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],ío̯kʰàː,[],2025-07-02 08:33:10.461+00,2025-07-02 22:43:09.749+00,1745767579287,1745767579287,"[{""tag"":""Native"",""name"":""Origins""},{""tag"":""Germanic"",""name"":""Deep Origins""},{""tag"":""Inherited from Middle Scots"",""name"":""Immediate Origin""}]",,[],,[],,,,,
1751445214122,1750032179135,dé,"[""day""]",,,,,,,,,,,,,,,,,,,word,,,[],[],"[{""name"":""comparative"",""type"":""adj"",""word"":""bangur""},{""name"":""superlative"",""type"":""adj"",""word"":""bangist""}]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],dɪ́ɪ̀,,2025-07-02 08:33:34.122+00,,1745767579287,,"[{""tag"":""Native"",""name"":""Origins""},{""tag"":""Germanic"",""name"":""Deep Origins""},{""tag"":""Inherited from Middle Scots"",""name"":""Immediate Origin""}]",,[],,[],,,,,
1751445240532,1750032179135,hijd,,,,,"[""hide""]",,,,,,,,,,,,,,,word,,,[],[],"[{""name"":""comparative"",""type"":""adj"",""word"":""bangur""},{""name"":""superlative"",""type"":""adj"",""word"":""bangist""}]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],hɜ̀i̯d,,2025-07-02 08:34:00.532+00,,1745767579287,,"[{""tag"":""Native"",""name"":""Origins""},{""tag"":""Germanic"",""name"":""Deep Origins""},{""tag"":""Inherited from Middle Scots"",""name"":""Immediate Origin""}]",,[],,[],,,,,
1751445275043,1750032179135,wuo,,,,,,"[""wild"",""unruly"",""untamed""]",,,,,,[],[],[],[],[],[],[],[],word,,,[],[],"[{""name"":""comparative"",""type"":""adj"",""word"":""""},{""name"":""superlative"",""type"":""adj"",""word"":""""}]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],wʌ́o̯,[],2025-07-02 08:34:35.043+00,2025-07-03 08:13:17.09+00,1745767579287,1745767579287,"[{""tag"":""Native"",""name"":""Origins""},{""tag"":""Germanic"",""name"":""Deep Origins""},{""tag"":""Inherited from Middle Scots"",""name"":""Immediate Origin""}]",,[],,[],,,,,
1751445395366,1750032179135,wits,"[""forest"",""woods""]","<p>Exclusively occurs in the definite plural: <i>iwits </i>""the forests"", even when referring to one specific forest. When occurring in a forest's name, it still occurs in the plural: <i>iChanade Wits</i> ""Canada Wood/Forest"".</p>",,,,,,,,,,[],[],[],[],[],[],[],[],word,,,[],[],"[{""name"":""comparative"",""type"":""adj"",""word"":""bangur""},{""name"":""superlative"",""type"":""adj"",""word"":""bangist""}]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],wɜ́tʰs,[],2025-07-02 08:36:35.366+00,2025-07-02 08:41:05.806+00,1745767579287,1745767579287,"[{""tag"":""Native"",""name"":""Origins""},{""tag"":""Germanic"",""name"":""Deep Origins""},{""tag"":""Inherited from Middle Scots"",""name"":""Immediate Origin""}]",,[],,[],,,,,
1751445467000,1750032179135,nén,,,,,,,,"[""none"",""no""]",,,,,,,,,,,,word,,,[],[],"[{""name"":""comparative"",""type"":""adj"",""word"":""bangur""},{""name"":""superlative"",""type"":""adj"",""word"":""bangist""}]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],nɪːn̩,,2025-07-02 08:37:47+00,,1745767579287,,"[{""tag"":""Native"",""name"":""Origins""},{""tag"":""Germanic"",""name"":""Deep Origins""},{""tag"":""Inherited from Middle Scots"",""name"":""Immediate Origin""}]",,[],,[],,,,,
1751445503601,1750032179135,sích,,,,,"[""find"",""seek"",""discover""]",,,,,,,,,,,,,,,word,,,[],"[{""name"":""participle"",""type"":""verb"",""word"":""síqng""}]","[{""name"":""comparative"",""type"":""adj"",""word"":""bangur""},{""name"":""superlative"",""type"":""adj"",""word"":""bangist""}]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],sìɕ,,2025-07-02 08:38:23.601+00,,1745767579287,,"[{""tag"":""Native"",""name"":""Origins""},{""tag"":""Germanic"",""name"":""Deep Origins""},{""tag"":""Inherited from Middle Scots"",""name"":""Immediate Origin""}]",,[],,[],,,,,
1751445531045,1750032179135,biq,,,,,,,,,,,"[""but"",""however"",""although""]",,,,,,,,,word,,,[],"[{""name"":""participle"",""type"":""verb"",""word"":""síqng""}]","[{""name"":""comparative"",""type"":""adj"",""word"":""bangur""},{""name"":""superlative"",""type"":""adj"",""word"":""bangist""}]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],bɜʔ,,2025-07-02 08:38:51.045+00,,1745767579287,,"[{""tag"":""Native"",""name"":""Origins""},{""tag"":""Germanic"",""name"":""Deep Origins""},{""tag"":""Inherited from Middle Scots"",""name"":""Immediate Origin""}]",,[],,[],,,,,
1751446244383,1750887687247,anχ,,,,,,"[""crooked"",""turned"",""bent"",""angled""]",,,,,,,,,,,,,,word,,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,,2025-07-02 08:50:44.383+00,,1750886914642,,[],,[],,[],,,,,
